"from_stop_id","to_stop_id","transfer_type","min_transfer_time","from_route_id","to_route_id","from_trip_id","to_trip_id"
"de:13076:4460:1:2","de:13076:4460:1:1",2,300,,,,
"de:13076:4460:1:2","de:13076:4460:1:2",2,300,,,,
"de:13076:4776:1:1","de:13076:4776:1:1",2,300,,,,
"de:13076:4474:1:1","de:13076:4474:1:2",2,300,,,,
"de:13076:4474:1:2","de:13076:4474:1:1",2,300,,,,
"de:13076:4475:1:1","de:13076:4475:1:1",2,300,,,,
"de:13076:4516:1:2","de:13076:4516:1:1",2,300,,,,
"de:13076:4519:1:2","de:13076:4519:1:2",2,300,,,,
"de:13076:4533:1:1","de:13076:4533:1:2",2,300,,,,
"de:13076:4533:1:2","de:13076:4533:1:1",2,300,,,,
"de:13076:4562:1:2","de:13076:4562:1:2_G",2,300,,,,
"de:13076:4562:1:2_G","de:13076:4562:1:2",2,300,,,,
"de:13076:4563:1:1","de:13076:4563:1:1",2,300,,,,
"de:13076:4722:1:1","de:13076:4722:1:1",2,300,,,,
"de:13076:4564:1:1","de:13076:4564:1:2",2,300,,,,
"de:13076:4564:1:2","de:13076:4564:1:1",2,300,,,,
"de:13076:4565:1:1","de:13076:4565:1:1",2,300,,,,
"de:13076:4621:1:1","de:13076:4621:1:2",2,300,,,,
"de:13076:4621:1:2","de:13076:4621:1:1",2,300,,,,
"de:13076:4631:1:1","de:13076:4631:1:2",2,300,,,,
"de:13076:4631:1:2","de:13076:4631:1:1",2,300,,,,
"de:13076:4632:1:1","de:13076:4632:1:2",2,300,,,,
"de:13076:4632:1:2","de:13076:4632:1:1",2,300,,,,
"de:13076:4633:1:1","de:13076:4633:1:2",2,300,,,,
"de:13076:4633:1:2","de:13076:4633:1:1",2,300,,,,
"de:13076:4634:1:1","de:13076:4634:1:1",2,300,,,,
"de:13076:4635:1:2","de:13076:4635:1:1",2,300,,,,
"de:13076:4635:1:1","de:13076:4635:1:2",2,300,,,,
"de:13076:4642:1:1","de:13076:4642:1:1",2,300,,,,
"de:13076:4642:1:1","de:13076:4642:1:2",2,300,,,,
"de:13076:4642:1:2","de:13076:4642:1:1",2,300,,,,
"de:13076:4642:1:2","de:13076:4642:1:2",2,300,,,,
"de:13076:4643:1:1","de:13076:4643:1:1",2,300,,,,
"de:13076:4643:1:1","de:13076:4643:1:2",2,300,,,,
"de:13076:4643:1:2","de:13076:4643:1:1",2,300,,,,
"de:13076:4643:1:2","de:13076:4643:1:2",2,300,,,,
"de:13076:4735:1:1","de:13076:4735:1:1",2,300,,,,
"de:13076:4736:1:1","de:13076:4736:1:1",2,300,,,,
"de:13076:4736:1:1","de:13076:4736:1:2",2,300,,,,
"de:13076:4736:1:2","de:13076:4736:1:1",2,300,,,,
"de:13076:4736:1:2","de:13076:4736:1:2",2,300,,,,
"de:13076:4794:1:1","de:13076:4794:1:1",2,300,,,,
"de:13076:4743:1:1","de:13076:4743:1:1",2,300,,,,
"de:13076:4721:1:1","de:13076:4721:1:1",2,300,,,,
"de:01003:58093","de:01003:58093",2,300,,,,
"de:01058:51610","de:01058:51610",2,300,,,,
"de:01058:83619","de:01058:83619",2,120,,,,
"de:03352:72563::5","de:03352:72563::5",2,120,,,,
"de:03352:96288::4","de:03352:96288::4",2,120,,,,
"de:03358:82191::2","de:03358:82191::2",2,120,,,,
"000008007800","de:03357:14525::1",2,240,,,,
"000008007800","000008007800",2,120,,,,
"000008007800","000000151482",2,240,,,,
"000008007800","000000151481",2,240,,,,
"000008007808","000008007808",2,300,,,,
"de:03352:8137::2","de:03352:8137::1",2,120,,,,
"de:03352:17359::2","de:03352:17359::1",2,120,,,,
"de:03352:100205::1","de:03352:100205::2",2,120,,,,
"de:03352:100215::2","de:03352:100215::1",2,120,,,,
"de:04012:14418","de:04012:14418",2,300,,,,
"de:04012:14517","de:04012:14517",2,180,,,,
"000008007804","000008007804",2,300,,,,
"000008007805","000008007805",2,60,,,,
"000008007807","000008007807",2,300,,,,
"000008007810","000008007810",2,300,,,,
"000008007811","000008007811",2,300,,,,
"000008007812","000008007812",2,300,,,,
"de:13076:4518:1:1","de:13076:4518:1:1",2,300,,,,
"000000823000","000000823000",2,300,,,,
"000000823000","000008230001",2,300,,,,
"000000823000","000008230006",2,300,,,,
"000000828001","000000828001",2,300,,,,
"000000828001","000008280011",2,300,,,,
"000000828001","000008280016",2,300,,,,
"000000828002","000000828002",2,300,,,,
"000000828002","000008280020",2,300,,,,
"000000828003","000000828003",2,300,,,,
"000000828003","000008280031",2,300,,,,
"000000828003","000008280036",2,300,,,,
"000000828007","000008280071",2,300,,,,
"000000828400","000000828400",2,300,,,,
"000000828400","000008284001",2,300,,,,
"000000828400","000008284006",2,300,,,,
"000000828401","000000828401",2,300,,,,
"000000828401","000008284011",2,300,,,,
"000000828401","000008284016",2,300,,,,
"000000888000","000000888000",2,300,,,,
"000000888000","000008880000",2,300,,,,
"000000888001","000000888001",2,300,,,,
"000000888001","000008880011",2,300,,,,
"000000888001","000008880016",2,300,,,,
"000000888400","000000888400",2,300,,,,
"000000888400","000008884001",2,300,,,,
"000000888400","000008884006",2,300,,,,
"000000888401","000000888401",2,300,,,,
"000000888401","000008884011",2,300,,,,
"000000888401","000008884016",2,300,,,,
"000000888402","000000888402",2,300,,,,
"000000888402","000008884021",2,300,,,,
"000000888402","000008884026",2,300,,,,
"de:01060:36038::360121","de:01060:36038::360121",2,120,,,,
"de:01060:36038::360121","de:01060:36038::360122",2,120,,,,
"de:01060:36038::360122","de:01060:36038::360121",2,120,,,,
"de:01060:36038::360122","de:01060:36038::360122",2,120,,,,
"de:02000:11050::110044","de:02000:11050::110044",2,120,,,,
"de:02000:11050::110044","de:02000:11050::110046",2,120,,,,
"de:02000:11050::110044","de:02000:11941:1:119411",2,480,,,,
"de:02000:11050::110044","de:02000:11941:1:119412",2,480,,,,
"de:02000:11050::110046","de:02000:11050::110044",2,120,,,,
"de:02000:11050::110046","de:02000:11050::110046",2,120,,,,
"de:02000:11050::110046","de:02000:11941:1:119411",2,480,,,,
"de:02000:11050::110046","de:02000:11941:1:119412",2,480,,,,
"de:02000:11014:1:110075","de:02000:11014:1:110075",2,120,,,,
"de:02000:11014:1:110075","de:02000:11014:1:110074",2,120,,,,
"de:02000:11014:1:110075","de:02000:11014:2:110139",2,120,,,,
"de:02000:11014:1:110075","de:02000:11909:1:119018",2,180,,,,
"de:02000:11014:1:110075","de:02000:11909:1:119019",2,180,,,,
"de:02000:11051::110076","de:02000:11051::110076",2,120,,,,
"de:02000:11051::110076","de:02000:11942:1:119421",2,180,,,,
"de:02000:11051::110076","de:02000:11942:1:119422",2,180,,,,
"de:02000:11051::110076","de:02000:11051::110077",2,120,,,,
"de:02000:11017::110079","de:02000:11017::110079",2,120,,,,
"de:02000:11017::110079","de:02000:11017::110078",2,120,,,,
"de:02000:11017::110079","de:02000:11911:1:119022",2,240,,,,
"de:02000:11017::110079","de:02000:11911:1:119023",2,240,,,,
"de:02000:11017::110078","de:02000:11017::110079",2,120,,,,
"de:02000:11017::110078","de:02000:11017::110078",2,120,,,,
"de:02000:11017::110078","de:02000:11911:1:119022",2,240,,,,
"de:02000:11017::110078","de:02000:11911:1:119023",2,240,,,,
"de:02000:11001::100001","de:02000:11001::100001",2,120,,,,
"de:02000:11001::100001","de:02000:10001::100132",2,180,,,,
"de:02000:11001::100001","de:02000:10011::100133",2,120,,,,
"de:02000:11001::100001","de:02000:10011::100150",2,120,,,,
"de:02000:11001::100001","de:02000:10906:1:109014",2,480,,,,
"de:02000:11001::100001","de:02000:10906:1:109015",2,480,,,,
"de:02000:11001::100001","de:02000:10906:2:109016",2,480,,,,
"de:02000:11001::100001","de:02000:10906:2:109017",2,480,,,,
"de:02000:11001::100001","de:02000:11001::110001",2,120,,,,
"de:02000:11001::100001","de:02000:10905:1:109013",2,480,,,,
"de:02000:11001::100001","de:02000:10905:2:109012",2,480,,,,
"de:02000:11001::100001","de:02000:10950:99:99",2,360,,,,
"de:02000:10002:2:100008","de:02000:10002:4:100009",2,120,,,,
"de:02000:10002:2:100008","de:02000:10002:3:100028",2,120,,,,
"de:02000:10002:2:100008","de:02000:10001::100132",2,180,,,,
"de:02000:10002:2:100008","de:02000:10906:1:109014",2,300,,,,
"de:02000:10002:2:100008","de:02000:10906:1:109015",2,300,,,,
"de:02000:10002:2:100008","de:02000:10906:2:109016",2,300,,,,
"de:02000:10002:2:100008","de:02000:10906:2:109017",2,300,,,,
"de:02000:10002:2:100008","de:02000:10905:1:109013",2,420,,,,
"de:02000:10002:2:100008","de:02000:10905:2:109012",2,420,,,,
"de:02000:10002:2:100008","de:02000:10092::100223",2,300,,,,
"de:02000:10002:2:100008","de:02000:10002:1:99",2,300,,,,
"de:02000:10002:2:100008","de:02000:10950:99:99",2,420,,,,
"de:02000:10002:4:100009","de:02000:10002:2:100008",2,120,,,,
"de:02000:10002:4:100009","de:02000:10002:4:100009",2,120,,,,
"de:02000:10002:4:100009","de:02000:10002:3:100028",2,120,,,,
"de:02000:10002:4:100009","de:02000:10001::100132",2,180,,,,
"de:02000:10002:4:100009","de:02000:10906:1:109014",2,300,,,,
"de:02000:10002:4:100009","de:02000:10906:1:109015",2,300,,,,
"de:02000:10002:4:100009","de:02000:10906:2:109016",2,300,,,,
"de:02000:10002:4:100009","de:02000:10906:2:109017",2,300,,,,
"de:02000:10002:4:100009","de:02000:10905:1:109013",2,420,,,,
"de:02000:10002:4:100009","de:02000:10905:2:109012",2,420,,,,
"de:02000:10002:4:100009","de:02000:10092::100223",2,300,,,,
"de:02000:10002:4:100009","de:02000:10002:1:99",2,300,,,,
"de:02000:10002:4:100009","de:02000:10950:99:99",2,420,,,,
"de:02000:10003::100011","de:02000:10003::100011",2,120,,,,
"de:02000:10003::100011","de:02000:10003::100025",2,120,,,,
"de:02000:10003::100011","de:02000:10004::100087",2,360,,,,
"de:02000:10003::100011","de:02000:10004::100088",2,360,,,,
"de:02000:10003::100011","de:02000:10004::100089",2,360,,,,
"de:02000:10003::100011","de:02000:10952:2:109010",2,180,,,,
"de:02000:10003::100011","de:02000:10952:1:109011",2,180,,,,
"de:02000:10003::100011","de:02000:10952:1:109020",2,180,,,,
"de:02000:10003::100011","de:02000:10952:2:109021",2,180,,,,
"de:02000:10003::100011","de:02000:10952:4:109108",2,180,,,,
"de:02000:10003::100011","de:02000:10952:5:109109",2,180,,,,
"de:02000:10003::100011","de:02000:10952:3:109110",2,180,,,,
"de:02000:10003::100011","de:02000:10952:3:109111",2,180,,,,
"de:02000:10003::100011","de:02000:10952:4:109119",2,180,,,,
"de:02000:10003::100011","de:02000:10003::190121",2,120,,,,
"de:02000:10005::100012","de:02000:10005::100012",2,120,,,,
"de:02000:10005::100012","de:02000:10005::100024",2,120,,,,
"de:02000:10005::100012","de:02000:10005::100031",2,120,,,,
"de:02000:10005::100012","de:02000:10005::100099",2,120,,,,
"de:02000:10010::100018","de:02000:10010::100018",2,120,,,,
"de:02000:10010::100018","de:02000:10010::610007",2,120,,,,
"de:02000:10006:2:100021","de:02000:10006:2:100021",2,120,,,,
"de:02000:10006:2:100021","de:02000:10006:1:100092",2,120,,,,
"de:02000:10006:2:100021","de:02000:10006:1:100094",2,120,,,,
"de:02000:10006:2:100021","de:02000:10006:2:100096",2,120,,,,
"de:02000:10006:2:100021","de:02000:10006:2:100105",2,120,,,,
"de:02000:10006:2:100021","de:02000:10006:3:100216",2,240,,,,
"de:02000:10006:2:100021","de:02000:10006:2:100039",2,120,,,,
"de:02000:10006:2:100021","de:02000:10908:1:109022",2,120,,,,
"de:02000:10006:2:100021","de:02000:10908:1:109023",2,120,,,,
"de:02000:10006:2:100021","de:02000:10006:2:100051",2,120,,,,
"de:02000:10006:2:100021","de:02000:10006:2:100220",2,120,,,,
"de:02000:10005::100024","de:02000:10005::100012",2,120,,,,
"de:02000:10005::100024","de:02000:10005::100024",2,120,,,,
"de:02000:10005::100024","de:02000:10005::100031",2,120,,,,
"de:02000:10005::100024","de:02000:10005::100099",2,120,,,,
"de:02000:10003::100025","de:02000:10003::100011",2,120,,,,
"de:02000:10003::100025","de:02000:10003::100025",2,120,,,,
"de:02000:10003::100025","de:02000:10004::100087",2,360,,,,
"de:02000:10003::100025","de:02000:10004::100088",2,360,,,,
"de:02000:10003::100025","de:02000:10004::100089",2,360,,,,
"de:02000:10003::100025","de:02000:10952:2:109010",2,180,,,,
"de:02000:10003::100025","de:02000:10952:1:109011",2,180,,,,
"de:02000:10003::100025","de:02000:10952:1:109020",2,180,,,,
"de:02000:10003::100025","de:02000:10952:2:109021",2,180,,,,
"de:02000:10003::100025","de:02000:10952:4:109108",2,180,,,,
"de:02000:10003::100025","de:02000:10952:5:109109",2,180,,,,
"de:02000:10003::100025","de:02000:10952:3:109110",2,180,,,,
"de:02000:10003::100025","de:02000:10952:3:109111",2,180,,,,
"de:02000:10003::100025","de:02000:10952:4:109119",2,180,,,,
"de:02000:10003::100025","de:02000:10003::190121",2,120,,,,
"de:02000:10002:3:100028","de:02000:10002:2:100008",2,120,,,,
"de:02000:10002:3:100028","de:02000:10002:4:100009",2,120,,,,
"de:02000:10002:3:100028","de:02000:10002:3:100028",2,120,,,,
"de:02000:10002:3:100028","de:02000:10001::100132",2,180,,,,
"de:02000:10002:3:100028","de:02000:10051::100142",2,120,,,,
"de:02000:10002:3:100028","de:02000:10906:1:109014",2,300,,,,
"de:02000:10002:3:100028","de:02000:10906:1:109015",2,300,,,,
"de:02000:10002:3:100028","de:02000:10906:2:109016",2,300,,,,
"de:02000:10002:3:100028","de:02000:10906:2:109017",2,300,,,,
"de:02000:10002:3:100028","de:02000:10905:1:109013",2,420,,,,
"de:02000:10002:3:100028","de:02000:10905:2:109012",2,420,,,,
"de:02000:10002:3:100028","de:02000:10092::100223",2,300,,,,
"de:02000:10002:3:100028","de:02000:10002:1:99",2,300,,,,
"de:02000:10002:3:100028","de:02000:10950:99:99",2,420,,,,
"de:02000:10060::100030","de:02000:10951:1:109106",2,300,,,,
"de:02000:10060::100030","de:02000:10951:1:109107",2,300,,,,
"de:02000:10060::100030","de:02000:10060::100029",2,120,,,,
"de:02000:10023::100034","de:02000:10023::100034",2,120,,,,
"de:02000:10023::100034","de:02000:10023::100049",2,120,,,,
"de:02000:10022::100035","de:02000:10022::100035",2,60,,,,
"de:02000:10022::100035","de:02000:10022::100048",2,120,,,,
"de:02000:10021::100036","de:02000:10021::100036",2,120,,,,
"de:02000:10021::100036","de:02000:10021::100047",2,120,,,,
"de:02000:10020::100038","de:02000:10020::100038",2,120,,,,
"de:02000:10020::100038","de:02000:10020::100045",2,120,,,,
"de:02000:10020::100038","de:02000:10019::540098",2,240,,,,
"de:02000:10020::100038","de:02000:10019::100042",2,240,,,,
"de:02000:10020::100038","de:02000:10019::100023",2,240,,,,
"de:02000:10020::100045","de:02000:10020::100038",2,120,,,,
"de:02000:10020::100045","de:02000:10020::100045",2,120,,,,
"de:02000:10020::100045","de:02000:10019::540098",2,240,,,,
"de:02000:10020::100045","de:02000:10019::100042",2,240,,,,
"de:02000:10020::100045","de:02000:10019::100023",2,240,,,,
"de:02000:10021::100047","de:02000:10021::100036",2,120,,,,
"de:02000:10021::100047","de:02000:10021::100047",2,120,,,,
"de:02000:10022::100048","de:02000:10022::100035",2,120,,,,
"de:02000:10022::100048","de:02000:10022::100048",2,60,,,,
"de:02000:10023::100049","de:02000:10023::100034",2,120,,,,
"de:02000:10023::100049","de:02000:10023::100049",2,120,,,,
"de:02000:10024::100050","de:02000:10024::100050",2,120,,,,
"de:02000:10024::100050","de:02000:10907:1:109019",2,180,,,,
"de:02000:10024::100050","de:02000:10907:1:109018",2,180,,,,
"de:02000:10028::100060","de:02000:10028::100060",2,120,,,,
"de:02000:10028::100060","de:02000:10028::100065",2,120,,,,
"de:02000:10028::100065","de:02000:10028::100060",2,120,,,,
"de:02000:10028::100065","de:02000:10028::100065",2,120,,,,
"de:02000:10018::100076","de:02000:10018::100076",2,120,,,,
"de:02000:10018::100076","de:02000:10018::100077",2,120,,,,
"de:02000:10018::100076","de:02000:10954:1:109116",2,300,,,,
"de:02000:10018::100076","de:02000:10954:1:109117",2,300,,,,
"de:02000:10018::100076","de:02000:10000::100056",2,1140,,,,
"de:02000:10018::100076","de:02000:10000::100057",2,1140,,,,
"de:02000:10018::100077","de:02000:10018::100076",2,120,,,,
"de:02000:10018::100077","de:02000:10018::100077",2,120,,,,
"de:02000:10018::100077","de:02000:10954:1:109116",2,300,,,,
"de:02000:10018::100077","de:02000:10954:1:109117",2,300,,,,
"de:02000:10018::100077","de:02000:10000::100056",2,1140,,,,
"de:02000:10018::100077","de:02000:10000::100057",2,1140,,,,
"de:02000:10004::100087","de:02000:10003::100011",2,360,,,,
"de:02000:10004::100087","de:02000:10003::100025",2,360,,,,
"de:02000:10004::100087","de:02000:10004::100087",2,120,,,,
"de:02000:10004::100087","de:02000:10004::100088",2,120,,,,
"de:02000:10004::100087","de:02000:10004::100089",2,120,,,,
"de:02000:10004::100087","de:02000:10952:2:109010",2,180,,,,
"de:02000:10004::100087","de:02000:10952:1:109011",2,180,,,,
"de:02000:10004::100087","de:02000:10952:1:109020",2,180,,,,
"de:02000:10004::100087","de:02000:10952:2:109021",2,180,,,,
"de:02000:10004::100087","de:02000:10952:4:109108",2,180,,,,
"de:02000:10004::100087","de:02000:10952:5:109109",2,180,,,,
"de:02000:10004::100087","de:02000:10952:3:109110",2,180,,,,
"de:02000:10004::100087","de:02000:10952:3:109111",2,180,,,,
"de:02000:10004::100087","de:02000:10952:4:109119",2,180,,,,
"de:02000:10004::100087","de:02000:10003::190121",2,360,,,,
"de:02000:10004::100088","de:02000:10003::100011",2,360,,,,
"de:02000:10004::100088","de:02000:10003::100025",2,360,,,,
"de:02000:10004::100088","de:02000:10004::100087",2,120,,,,
"de:02000:10004::100088","de:02000:10004::100088",2,120,,,,
"de:02000:10004::100088","de:02000:10004::100089",2,120,,,,
"de:02000:10004::100088","de:02000:10952:2:109010",2,180,,,,
"de:02000:10004::100088","de:02000:10952:1:109011",2,180,,,,
"de:02000:10004::100088","de:02000:10952:1:109020",2,180,,,,
"de:02000:10004::100088","de:02000:10952:2:109021",2,180,,,,
"de:02000:10004::100088","de:02000:10952:4:109108",2,180,,,,
"de:02000:10004::100088","de:02000:10952:5:109109",2,180,,,,
"de:02000:10004::100088","de:02000:10952:3:109110",2,180,,,,
"de:02000:10004::100088","de:02000:10952:3:109111",2,180,,,,
"de:02000:10004::100088","de:02000:10952:4:109119",2,180,,,,
"de:02000:10004::100088","de:02000:10003::190121",2,360,,,,
"de:02000:10004::100089","de:02000:10003::100011",2,360,,,,
"de:02000:10004::100089","de:02000:10003::100025",2,360,,,,
"de:02000:10004::100089","de:02000:10004::100087",2,120,,,,
"de:02000:10004::100089","de:02000:10004::100088",2,120,,,,
"de:02000:10004::100089","de:02000:10952:2:109010",2,180,,,,
"de:02000:10004::100089","de:02000:10952:1:109011",2,180,,,,
"de:02000:10004::100089","de:02000:10952:1:109020",2,180,,,,
"de:02000:10004::100089","de:02000:10952:2:109021",2,180,,,,
"de:02000:10004::100089","de:02000:10952:4:109108",2,180,,,,
"de:02000:10004::100089","de:02000:10952:5:109109",2,180,,,,
"de:02000:10004::100089","de:02000:10952:3:109110",2,180,,,,
"de:02000:10004::100089","de:02000:10952:3:109111",2,180,,,,
"de:02000:10004::100089","de:02000:10952:4:109119",2,180,,,,
"de:02000:10004::100089","de:02000:10003::190121",2,360,,,,
"de:02000:10006:1:100092","de:02000:10006:2:100021",2,120,,,,
"de:02000:10006:1:100092","de:02000:10006:1:100094",2,120,,,,
"de:02000:10006:1:100092","de:02000:10006:2:100096",2,120,,,,
"de:02000:10006:1:100092","de:02000:10006:2:100105",2,120,,,,
"de:02000:10006:1:100092","de:02000:10006:3:100216",2,120,,,,
"de:02000:10006:1:100092","de:02000:10006:2:100039",2,120,,,,
"de:02000:10006:1:100092","de:02000:10908:1:109022",2,120,,,,
"de:02000:10006:1:100092","de:02000:10908:1:109023",2,120,,,,
"de:02000:10006:1:100092","de:02000:10006:2:100051",2,120,,,,
"de:02000:10006:1:100092","de:02000:10006:2:100220",2,120,,,,
"de:02000:10006:1:100094","de:02000:10006:2:100021",2,120,,,,
"de:02000:10006:1:100094","de:02000:10006:1:100092",2,120,,,,
"de:02000:10006:1:100094","de:02000:10006:2:100096",2,120,,,,
"de:02000:10006:1:100094","de:02000:10006:2:100105",2,120,,,,
"de:02000:10006:1:100094","de:02000:10006:3:100216",2,120,,,,
"de:02000:10006:1:100094","de:02000:10006:2:100039",2,120,,,,
"de:02000:10006:1:100094","de:02000:10908:1:109022",2,120,,,,
"de:02000:10006:1:100094","de:02000:10908:1:109023",2,120,,,,
"de:02000:10006:1:100094","de:02000:10006:2:100051",2,120,,,,
"de:02000:10006:1:100094","de:02000:10006:2:100220",2,120,,,,
"de:02000:10006:2:100096","de:02000:10006:2:100021",2,120,,,,
"de:02000:10006:2:100096","de:02000:10006:1:100092",2,120,,,,
"de:02000:10006:2:100096","de:02000:10006:1:100094",2,120,,,,
"de:02000:10006:2:100096","de:02000:10006:2:100105",2,120,,,,
"de:02000:10006:2:100096","de:02000:10006:3:100216",2,120,,,,
"de:02000:10006:2:100096","de:02000:10006:2:100039",2,120,,,,
"de:02000:10006:2:100096","de:02000:10908:1:109022",2,120,,,,
"de:02000:10006:2:100096","de:02000:10908:1:109023",2,120,,,,
"de:02000:10006:2:100096","de:02000:10006:2:100051",2,120,,,,
"de:02000:10006:2:100096","de:02000:10006:2:100220",2,120,,,,
"de:02000:10009:1:100103","de:02000:10009:1:100103",2,120,,,,
"de:02000:10009:1:100103","de:02000:10009:1:100104",2,120,,,,
"de:02000:10009:1:100103","de:02000:10909:1:109024",2,120,,,,
"de:02000:10009:1:100103","de:02000:10909:1:109025",2,120,,,,
"de:02000:10009:1:100103","de:02000:10061::100615",2,120,,,,
"de:02000:10009:1:100103","de:02000:10061::100616",2,180,,,,
